,src,dst,time,ext_roll
1506,10,7,264,0
1507,10,8,264,0
1508,10,9,264,0
1509,10,13,264,0
1510,10,18,264,0
1511,10,20,264,0
1512,10,21,264,0
1513,11,27,264,0
1514,11,0,264,0
1515,11,1,264,0
1516,11,5,264,0
1517,11,6,264,0
1518,11,7,264,0
1519,11,8,264,0
1520,11,9,264,0
1521,11,13,264,0
1522,11,18,264,0
1523,11,20,264,0
1524,11,21,264,0
1525,12,27,264,0
1526,12,0,264,0
1527,12,1,264,0
1528,12,5,264,0
1529,12,6,264,0
1530,12,7,264,0
1531,12,8,264,0
1532,12,9,264,0
1533,12,13,264,0
1534,12,18,264,0
1535,12,20,264,0
1536,12,21,264,0
1537,14,27,264,0
1538,14,0,264,0
1539,14,1,264,0
1540,14,5,264,0
1541,14,6,264,0
1542,14,7,264,0
1543,14,8,264,0
1544,14,9,264,0
1545,14,13,264,0
1546,14,18,264,0
1547,14,20,264,0
1548,14,21,264,0
1549,15,27,264,0
1550,15,0,264,0
1551,15,1,264,0
1552,15,5,264,0
1553,15,6,264,0
1554,15,7,264,0
1555,15,8,264,0
1556,15,9,264,0
1557,15,13,264,0
1558,15,18,264,0
1559,15,20,264,0
1560,15,21,264,0
1561,16,27,264,0
1562,16,0,264,0
1563,16,1,264,0
1564,16,5,264,0
1565,16,6,264,0
1566,16,7,264,0
1567,16,8,264,0
1568,16,9,264,0
1569,16,13,264,0
1570,16,18,264,0
1571,16,20,264,0
1572,16,21,264,0
1573,18,27,264,0
1574,18,0,264,0
1575,18,1,264,0
1576,18,5,264,0
1577,18,6,264,0
1578,18,7,264,0
1579,18,8,264,0
1580,18,9,264,0
1581,18,13,264,0
1582,18,20,264,0
1583,18,21,264,0
1584,19,27,264,0
1585,19,0,264,0
1586,19,1,264,0
1587,19,5,264,0
1588,19,6,264,0
1589,19,7,264,0
1590,19,8,264,0
1591,19,9,264,0
1592,19,13,264,0
1593,19,18,264,0
1594,19,20,264,0
1595,19,21,264,0
1596,20,27,264,0
1597,20,0,264,0
1598,20,1,264,0
1599,20,5,264,0
1600,20,6,264,0
1601,20,7,264,0
1602,20,8,264,0
1603,20,9,264,0
1604,20,13,264,0
1605,20,18,264,0
1606,20,21,264,0
1607,21,27,264,0
1608,21,0,264,0
1609,21,1,264,0
1610,21,5,264,0
1611,21,6,264,0
1612,21,7,264,0
1613,21,8,264,0
1614,21,9,264,0
1615,21,13,264,0
1616,21,18,264,0
1617,21,20,264,0
1618,27,23,265,0
1619,27,24,265,0
1620,27,25,265,0
1621,27,28,265,0
1622,27,29,265,0
1623,27,0,265,0
1624,27,1,265,0
1625,27,2,265,0
1626,27,3,265,0
1627,27,4,265,0
1628,27,5,265,0
1629,27,6,265,0
1630,27,7,265,0
1631,27,8,265,0
1632,27,9,265,0
1633,27,10,265,0
1634,27,11,265,0
1635,27,12,265,0
1636,27,14,265,0
1637,27,15,265,0
1638,27,16,265,0
1639,27,19,265,0
1640,27,20,265,0
1641,27,21,265,0
1642,0,23,265,0
1643,0,24,265,0
1644,0,25,265,0
1645,0,27,265,0
1646,0,28,265,0
1647,0,29,265,0
1648,0,1,265,0
1649,0,2,265,0
1650,0,3,265,0
1651,0,4,265,0
1652,0,5,265,0
1653,0,6,265,0
1654,0,7,265,0
1655,0,8,265,0
1656,0,9,265,0
1657,0,10,265,0
1658,0,11,265,0
1659,0,12,265,0
1660,0,14,265,0
1661,0,15,265,0
1662,0,16,265,0
1663,0,19,265,0
1664,0,20,265,0
1665,0,21,265,0
1666,1,23,265,0
1667,1,24,265,0
1668,1,25,265,0
1669,1,27,265,0
1670,1,28,265,0
1671,1,29,265,0
1672,1,0,265,0
1673,1,2,265,0
1674,1,3,265,0
1675,1,4,265,0
1676,1,5,265,0
1677,1,6,265,0
1678,1,7,265,0
1679,1,8,265,0
1680,1,9,265,0
1681,1,10,265,0
1682,1,11,265,0
1683,1,12,265,0
1684,1,14,265,0
1685,1,15,265,0
1686,1,16,265,0
1687,1,19,265,0
1688,1,20,265,0
1689,1,21,265,0
1690,5,23,265,0
1691,5,24,265,0
1692,5,25,265,0
1693,5,27,265,0
1694,5,28,265,0
1695,5,29,265,0
1696,5,0,265,0
1697,5,1,265,0
1698,5,2,265,0
1699,5,3,265,0
1700,5,4,265,0
1701,5,6,265,0
1702,5,7,265,0
1703,5,8,265,0
1704,5,9,265,0
1705,5,10,265,0
1706,5,11,265,0
1707,5,12,265,0
1708,5,14,265,0
1709,5,15,265,0
1710,5,16,265,0
1711,5,19,265,0
1712,5,20,265,0
1713,5,21,265,0
1714,6,23,265,0
1715,6,24,265,0
1716,6,25,265,0
1717,6,27,265,0
1718,6,28,265,0
1719,6,29,265,0
1720,6,0,265,0
1721,6,1,265,0
1722,6,2,265,0
1723,6,3,265,0
1724,6,4,265,0
1725,6,5,265,0
1726,6,7,265,0
1727,6,8,265,0
1728,6,9,265,0
1729,6,10,265,0
1730,6,11,265,0
1731,6,12,265,0
1732,6,14,265,0
1733,6,15,265,0
1734,6,16,265,0
1735,6,19,265,0
1736,6,20,265,0
1737,6,21,265,0
1738,7,23,265,0
1739,7,24,265,0
1740,7,25,265,0
1741,7,27,265,0
1742,7,28,265,0
1743,7,29,265,0
1744,7,0,265,0
1745,7,1,265,0
1746,7,2,265,0
1747,7,3,265,0
1748,7,4,265,0
1749,7,5,265,0
1750,7,6,265,0
1751,7,8,265,0
1752,7,9,265,0
1753,7,10,265,0
1754,7,11,265,0
1755,7,12,265,0
1756,7,14,265,0
1757,7,15,265,0
1758,7,16,265,0
1759,7,19,265,0
1760,7,20,265,0
1761,7,21,265,0
1762,8,23,265,0
1763,8,24,265,0
1764,8,25,265,0
1765,8,27,265,0
1766,8,28,265,0
1767,8,29,265,0
1768,8,0,265,0
1769,8,1,265,0
1770,8,2,265,0
1771,8,3,265,0
1772,8,4,265,0
1773,8,5,265,0
1774,8,6,265,0
1775,8,7,265,0
1776,8,9,265,0
1777,8,10,265,0
1778,8,11,265,0
1779,8,12,265,0
1780,8,14,265,0
1781,8,15,265,0
1782,8,16,265,0
1783,8,19,265,0
1784,8,20,265,0
1785,8,21,265,0
1786,9,23,265,0
1787,9,24,265,0
1788,9,25,265,0
1789,9,27,265,0
1790,9,28,265,0
1791,9,29,265,0
1792,9,0,265,0
1793,9,1,265,0
1794,9,2,265,0
1795,9,3,265,0
1796,9,4,265,0
1797,9,5,265,0
1798,9,6,265,0
1799,9,7,265,0
1800,9,8,265,0
1801,9,10,265,0
1802,9,11,265,0
1803,9,12,265,0
1804,9,14,265,0
1805,9,15,265,0
1806,9,16,265,0
1807,9,19,265,0
1808,9,20,265,0
1809,9,21,265,0
1810,13,23,265,0
1811,13,24,265,0
1812,13,25,265,0
1813,13,27,265,0
1814,13,28,265,0
1815,13,29,265,0
1816,13,0,265,0
1817,13,1,265,0
1818,13,2,265,0
1819,13,3,265,0
1820,13,4,265,0
1821,13,5,265,0
1822,13,6,265,0
1823,13,7,265,0
1824,13,8,265,0
1825,13,9,265,0
1826,13,10,265,0
1827,13,11,265,0
1828,13,12,265,0
1829,13,14,265,0
1830,13,15,265,0
1831,13,16,265,0
1832,13,19,265,0
1833,13,20,265,0
1834,13,21,265,0
1835,18,23,265,0
1836,18,24,265,0
1837,18,25,265,0
1838,18,27,265,0
1839,18,28,265,0
1840,18,29,265,0
1841,18,0,265,0
1842,18,1,265,0
1843,18,2,265,0
1844,18,3,265,0
1845,18,4,265,0
1846,18,5,265,0
1847,18,6,265,0
1848,18,7,265,0
1849,18,8,265,0
1850,18,9,265,0
1851,18,10,265,0
1852,18,11,265,0
1853,18,12,265,0
1854,18,14,265,0
1855,18,15,265,0
1856,18,16,265,0
1857,18,19,265,0
1858,18,20,265,0
1859,18,21,265,0
1860,20,23,265,0
1861,20,24,265,0
1862,20,25,265,0
1863,20,27,265,0
1864,20,28,265,0
1865,20,29,265,0
1866,20,0,265,0
1867,20,1,265,0
1868,20,2,265,0
1869,20,3,265,0
1870,20,4,265,0
1871,20,5,265,0
1872,20,6,265,0
1873,20,7,265,0
1874,20,8,265,0
1875,20,9,265,0
1876,20,10,265,0
1877,20,11,265,0
1878,20,12,265,0
1879,20,14,265,0
1880,20,15,265,0
1881,20,16,265,0
1882,20,19,265,0
1883,20,21,265,0
1884,21,23,265,0
1885,21,24,265,0
1886,21,25,265,0
1887,21,27,265,0
1888,21,28,265,0
1889,21,29,265,0
1890,21,0,265,0
1891,21,1,265,0
1892,21,2,265,0
1893,21,3,265,0
1894,21,4,265,0
1895,21,5,265,0
1896,21,6,265,0
1897,21,7,265,0
1898,21,8,265,0
1899,21,9,265,0
1900,21,10,265,0
1901,21,11,265,0
1902,21,12,265,0
1903,21,14,265,0
1904,21,15,265,0
1905,21,16,265,0
1906,21,19,265,0
1907,21,20,265,0
1908,23,27,266,0
1909,23,29,266,0
1910,23,2,266,0
1911,23,8,266,0
1912,23,9,266,0
1913,23,10,266,0
1914,23,11,266,0
1915,23,13,266,0
1916,23,14,266,0
1917,23,16,266,0
1918,23,18,266,0
1919,23,20,266,0
1920,24,27,266,0
1921,24,29,266,0
1922,24,2,266,0
1923,24,8,266,0
1924,24,9,266,0
1925,24,10,266,0
1926,24,11,266,0
1927,24,13,266,0
1928,24,14,266,0
1929,24,16,266,0
1930,24,18,266,0
1931,24,20,266,0
1932,25,27,266,0
1933,25,29,266,0
1934,25,2,266,0
1935,25,8,266,0
1936,25,9,266,0
1937,25,10,266,0
1938,25,11,266,0
1939,25,13,266,0
1940,25,14,266,0
1941,25,16,266,0
1942,25,18,266,0
1943,25,20,266,0
1944,27,29,266,0
1945,27,2,266,0
1946,27,8,266,0
1947,27,9,266,0
1948,27,10,266,0
1949,27,11,266,0
1950,27,13,266,0
1951,27,14,266,0
1952,27,16,266,0
1953,27,18,266,0
1954,27,20,266,0
1955,28,27,266,0
1956,28,29,266,0
1957,28,2,266,0
1958,28,8,266,0
1959,28,9,266,0
1960,28,10,266,0
1961,28,11,266,0
1962,28,13,266,0
1963,28,14,266,0
1964,28,16,266,0
1965,28,18,266,0
1966,28,20,266,0
1967,29,27,266,0
1968,29,2,266,0
1969,29,8,266,0
1970,29,9,266,0
1971,29,10,266,0
1972,29,11,266,0
1973,29,13,266,0
1974,29,14,266,0
1975,29,16,266,0
1976,29,18,266,0
1977,29,20,266,0
1978,0,27,266,0
1979,0,29,266,0
1980,0,2,266,0
1981,0,8,266,0
1982,0,9,266,0
1983,0,10,266,0
1984,0,11,266,0
1985,0,13,266,0
1986,0,14,266,0
1987,0,16,266,0
1988,0,18,266,0
1989,0,20,266,0
1990,1,27,266,0
1991,1,29,266,0
1992,1,2,266,0
1993,1,8,266,0
1994,1,9,266,0
1995,1,10,266,0
1996,1,11,266,0
1997,1,13,266,0
1998,1,14,266,0
1999,1,16,266,0
2000,1,18,266,0
2001,1,20,266,0
2002,2,27,266,0
2003,2,29,266,0
2004,2,8,266,0
2005,2,9,266,0
2006,2,10,266,0
2007,2,11,266,0
2008,2,13,266,0
2009,2,14,266,0
2010,2,16,266,0
2011,2,18,266,0
2012,2,20,266,0
2013,3,27,266,0
2014,3,29,266,0
2015,3,2,266,0
2016,3,8,266,0
2017,3,9,266,0
2018,3,10,266,0
2019,3,11,266,0
2020,3,13,266,0
2021,3,14,266,0
2022,3,16,266,0
2023,3,18,266,0
2024,3,20,266,0
2025,4,27,266,0
2026,4,29,266,0
2027,4,2,266,0
2028,4,8,266,0
2029,4,9,266,0
2030,4,10,266,0
2031,4,11,266,0
2032,4,13,266,0
2033,4,14,266,0
2034,4,16,266,0
2035,4,18,266,0
2036,4,20,266,0
2037,5,27,266,0
2038,5,29,266,0
2039,5,2,266,0
2040,5,8,266,0
2041,5,9,266,0
2042,5,10,266,0
2043,5,11,266,0
2044,5,13,266,0
2045,5,14,266,0
2046,5,16,266,0
2047,5,18,266,0
2048,5,20,266,0
2049,6,27,266,0
2050,6,29,266,0
2051,6,2,266,0
2052,6,8,266,0
2053,6,9,266,0
2054,6,10,266,0
2055,6,11,266,0
2056,6,13,266,0
2057,6,14,266,0
2058,6,16,266,0
2059,6,18,266,0
2060,6,20,266,0
2061,7,27,266,0
2062,7,29,266,0
2063,7,2,266,0
2064,7,8,266,0
2065,7,9,266,0
2066,7,10,266,0
2067,7,11,266,0
2068,7,13,266,0
2069,7,14,266,0
2070,7,16,266,0
2071,7,18,266,0
2072,7,20,266,0
2073,8,27,266,0
2074,8,29,266,0
2075,8,2,266,0
2076,8,9,266,0
2077,8,10,266,0
2078,8,11,266,0
2079,8,13,266,0
2080,8,14,266,0
2081,8,16,266,0
2082,8,18,266,0
2083,8,20,266,0
2084,9,27,266,0
2085,9,29,266,0
2086,9,2,266,0
2087,9,8,266,0
2088,9,10,266,0
2089,9,11,266,0
2090,9,13,266,0
2091,9,14,266,0
2092,9,16,266,0
2093,9,18,266,0
2094,9,20,266,0
2095,10,27,266,0
2096,10,29,266,0
2097,10,2,266,0
2098,10,8,266,0
2099,10,9,266,0
2100,10,11,266,0
2101,10,13,266,0
2102,10,14,266,0
2103,10,16,266,0
2104,10,18,266,0
2105,10,20,266,0
2106,11,27,266,0
2107,11,29,266,0
2108,11,2,266,0
2109,11,8,266,0
2110,11,9,266,0
2111,11,10,266,0
2112,11,13,266,0
2113,11,14,266,0
2114,11,16,266,0
2115,11,18,266,0
2116,11,20,266,0
2117,12,27,266,0
2118,12,29,266,0
2119,12,2,266,0
2120,12,8,266,0
2121,12,9,266,0
2122,12,10,266,0
2123,12,11,266,0
2124,12,13,266,0
2125,12,14,266,0
2126,12,16,266,0
2127,12,18,266,0
2128,12,20,266,0
2129,14,27,266,0
2130,14,29,266,0
2131,14,2,266,0
2132,14,8,266,0
2133,14,9,266,0
2134,14,10,266,0
2135,14,11,266,0
2136,14,13,266,0
2137,14,16,266,0
2138,14,18,266,0
2139,14,20,266,0
2140,15,27,266,0
2141,15,29,266,0
2142,15,2,266,0
2143,15,8,266,0
2144,15,9,266,0
2145,15,10,266,0
2146,15,11,266,0
2147,15,13,266,0
2148,15,14,266,0
2149,15,16,266,0
2150,15,18,266,0
2151,15,20,266,0
2152,16,27,266,0
2153,16,29,266,0
2154,16,2,266,0
2155,16,8,266,0
2156,16,9,266,0
2157,16,10,266,0
2158,16,11,266,0
2159,16,13,266,0
2160,16,14,266,0
2161,16,18,266,0
2162,16,20,266,0
2163,19,27,266,0
2164,19,29,266,0
2165,19,2,266,0
2166,19,8,266,0
2167,19,9,266,0
2168,19,10,266,0
2169,19,11,266,0
2170,19,13,266,0
2171,19,14,266,0
2172,19,16,266,0
2173,19,18,266,0
2174,19,20,266,0
2175,20,27,266,0
2176,20,29,266,0
2177,20,2,266,0
2178,20,8,266,0
2179,20,9,266,0
2180,20,10,266,0
2181,20,11,266,0
2182,20,13,266,0
2183,20,14,266,0
2184,20,16,266,0
2185,20,18,266,0
2186,21,27,266,0
2187,21,29,266,0
2188,21,2,266,0
2189,21,8,266,0
2190,21,9,266,0
2191,21,10,266,0
2192,21,11,266,0
2193,21,13,266,0
2194,21,14,266,0
2195,21,16,266,0
2196,21,18,266,0
2197,21,20,266,0
2198,27,0,267,0
2199,27,3,267,0
2200,27,4,267,0
2201,27,9,267,0
2202,27,11,267,0
2203,27,12,267,0
2204,27,18,267,0
2205,27,19,267,0
2206,27,21,267,0
2207,29,27,267,0
2208,29,0,267,0
2209,29,3,267,0
2210,29,4,267,0
2211,29,9,267,0
2212,29,11,267,0
2213,29,12,267,0
2214,29,18,267,0
2215,29,19,267,0
2216,29,21,267,0
2217,2,27,267,0
2218,2,0,267,0
2219,2,3,267,0
2220,2,4,267,0
2221,2,9,267,0
2222,2,11,267,0
2223,2,12,267,0
2224,2,18,267,0
2225,2,19,267,0
2226,2,21,267,0
2227,8,27,267,0
2228,8,0,267,0
2229,8,3,267,0
2230,8,4,267,0
2231,8,9,267,0
2232,8,11,267,0
2233,8,12,267,0
2234,8,18,267,0
2235,8,19,267,0
2236,8,21,267,0
2237,9,27,267,0
2238,9,0,267,0
2239,9,3,267,0
2240,9,4,267,0
2241,9,11,267,0
2242,9,12,267,0
2243,9,18,267,0
2244,9,19,267,0
2245,9,21,267,0
2246,10,27,267,0
2247,10,0,267,0
2248,10,3,267,0
2249,10,4,267,0
2250,10,9,267,0
2251,10,11,267,0
2252,10,12,267,0
2253,10,18,267,0
2254,10,19,267,0
2255,10,21,267,0
2256,11,27,267,0
2257,11,0,267,0
2258,11,3,267,0
2259,11,4,267,0
2260,11,9,267,0
2261,11,12,267,0
2262,11,18,267,0
2263,11,19,267,0
2264,11,21,267,0
2265,13,27,267,0
2266,13,0,267,0
2267,13,3,267,0
2268,13,4,267,0
2269,13,9,267,0
2270,13,11,267,0
2271,13,12,267,0
2272,13,18,267,0
2273,13,19,267,0
2274,13,21,267,0
2275,14,27,267,0
2276,14,0,267,0
2277,14,3,267,0
2278,14,4,267,0
2279,14,9,267,0
2280,14,11,267,0
2281,14,12,267,0
2282,14,18,267,0
2283,14,19,267,0
2284,14,21,267,0
2285,16,27,267,0
2286,16,0,267,0
2287,16,3,267,0
2288,16,4,267,0
2289,16,9,267,0
2290,16,11,267,0
2291,16,12,267,0
2292,16,18,267,0
2293,16,19,267,0
2294,16,21,267,0
2295,18,27,267,0
2296,18,0,267,0
2297,18,3,267,0
2298,18,4,267,0
2299,18,9,267,0
2300,18,11,267,0
2301,18,12,267,0
2302,18,19,267,0
2303,18,21,267,0
2304,20,27,267,0
2305,20,0,267,0
2306,20,3,267,0
2307,20,4,267,0
2308,20,9,267,0
2309,20,11,267,0
2310,20,12,267,0
2311,20,18,267,0
2312,20,19,267,0
2313,20,21,267,0
2314,22,23,271,0
2315,22,25,271,0
2316,22,29,271,0
2317,22,0,271,0
2318,22,1,271,0
2319,22,3,271,0
2320,22,4,271,0
2321,22,5,271,0
2322,22,6,271,0
2323,22,7,271,0
2324,22,8,271,0
2325,22,9,271,0
2326,22,10,271,0
2327,22,11,271,0
2328,22,12,271,0
2329,22,13,271,0
2330,22,14,271,0
2331,22,15,271,0
2332,22,16,271,0
2333,22,18,271,0
2334,22,19,271,0
2335,22,20,271,0
2336,22,21,271,0
2337,23,22,271,0
2338,23,25,271,0
2339,23,29,271,0
2340,23,0,271,0
2341,23,1,271,0
2342,23,3,271,0
2343,23,4,271,0
2344,23,5,271,0
2345,23,6,271,0
2346,23,7,271,0
2347,23,8,271,0
2348,23,9,271,0
2349,23,10,271,0
2350,23,11,271,0
2351,23,12,271,0
2352,23,13,271,0
2353,23,14,271,0
2354,23,15,271,0
2355,23,16,271,0
2356,23,18,271,0
2357,23,19,271,0
2358,23,20,271,0
2359,23,21,271,0
2360,0,22,271,0
2361,0,23,271,0
2362,0,25,271,0
2363,0,29,271,0
2364,0,1,271,0
2365,0,3,271,0
2366,0,4,271,0
2367,0,5,271,0
2368,0,6,271,0
2369,0,7,271,0
2370,0,8,271,0
2371,0,9,271,0
2372,0,10,271,0
2373,0,11,271,0
2374,0,12,271,0
2375,0,13,271,0
2376,0,14,271,0
2377,0,15,271,0
2378,0,16,271,0
2379,0,18,271,0
2380,0,19,271,0
2381,0,20,271,0
2382,0,21,271,0
2383,1,22,271,0
2384,1,23,271,0
2385,1,25,271,0
2386,1,29,271,0
2387,1,0,271,0
2388,1,3,271,0
2389,1,4,271,0
2390,1,5,271,0
2391,1,6,271,0
2392,1,7,271,0
2393,1,8,271,0
2394,1,9,271,0
2395,1,10,271,0
2396,1,11,271,0
2397,1,12,271,0
2398,1,13,271,0
2399,1,14,271,0
2400,1,15,271,0
2401,1,16,271,0
2402,1,18,271,0
2403,1,19,271,0
2404,1,20,271,0
2405,1,21,271,0
2406,4,22,271,0
2407,4,23,271,0
2408,4,25,271,0
2409,4,29,271,0
2410,4,0,271,0
2411,4,1,271,0
2412,4,3,271,0
2413,4,5,271,0
2414,4,6,271,0
2415,4,7,271,0
2416,4,8,271,0
2417,4,9,271,0
2418,4,10,271,0
2419,4,11,271,0
2420,4,12,271,0
2421,4,13,271,0
2422,4,14,271,0
2423,4,15,271,0
2424,4,16,271,0
2425,4,18,271,0
2426,4,19,271,0
2427,4,20,271,0
2428,4,21,271,0
2429,5,22,271,0
2430,5,23,271,0
2431,5,25,271,0
2432,5,29,271,0
2433,5,0,271,0
2434,5,1,271,0
2435,5,3,271,0
2436,5,4,271,0
2437,5,6,271,0
2438,5,7,271,0
2439,5,8,271,0
2440,5,9,271,0
2441,5,10,271,0
2442,5,11,271,0
2443,5,12,271,0
2444,5,13,271,0
2445,5,14,271,0
2446,5,15,271,0
2447,5,16,271,0
2448,5,18,271,0
2449,5,19,271,0
2450,5,20,271,0
2451,5,21,271,0
2452,13,22,271,0
2453,13,23,271,0
2454,13,25,271,0
2455,13,29,271,0
2456,13,0,271,0
2457,13,1,271,0
2458,13,3,271,0
2459,13,4,271,0
2460,13,5,271,0
2461,13,6,271,0
2462,13,7,271,0
2463,13,8,271,0
2464,13,9,271,0
2465,13,10,271,0
2466,13,11,271,0
2467,13,12,271,0
2468,13,14,271,0
2469,13,15,271,0
2470,13,16,271,0
2471,13,18,271,0
2472,13,19,271,0
2473,13,20,271,0
2474,13,21,271,0
2475,15,22,271,0
2476,15,23,271,0
2477,15,25,271,0
2478,15,29,271,0
2479,15,0,271,0
2480,15,1,271,0
2481,15,3,271,0
2482,15,4,271,0
2483,15,5,271,0
2484,15,6,271,0
2485,15,7,271,0
2486,15,8,271,0
2487,15,9,271,0
2488,15,10,271,0
2489,15,11,271,0
2490,15,12,271,0
2491,15,13,271,0
2492,15,14,271,0
2493,15,16,271,0
2494,15,18,271,0
2495,15,19,271,0
2496,15,20,271,0
2497,15,21,271,0
2498,19,22,271,0
2499,19,23,271,0
2500,19,25,271,0
2501,19,29,271,0
2502,19,0,271,0
2503,19,1,271,0
2504,19,3,271,0
2505,19,4,271,0
2506,19,5,271,0
2507,19,6,271,0
2508,19,7,271,0
2509,19,8,271,0
2510,19,9,271,0
2511,19,10,271,0
2512,19,11,271,0
2513,19,12,271,0
2514,19,13,271,0
2515,19,14,271,0
2516,19,15,271,0
2517,19,16,271,0
2518,19,18,271,0
2519,19,20,271,0
2520,19,21,271,0
2521,21,22,271,0
2522,21,23,271,0
2523,21,25,271,0
2524,21,29,271,0
2525,21,0,271,0
2526,21,1,271,0
2527,21,3,271,0
2528,21,4,271,0
2529,21,5,271,0
2530,21,6,271,0
2531,21,7,271,0
2532,21,8,271,0
2533,21,9,271,0
2534,21,10,271,0
2535,21,11,271,0
2536,21,12,271,0
2537,21,13,271,0
2538,21,14,271,0
2539,21,15,271,0
2540,21,16,271,0
2541,21,18,271,0
2542,21,19,271,0
2543,21,20,271,0
2544,22,25,272,0
2545,22,29,272,0
2546,22,1,272,0
2547,22,3,272,0
2548,22,4,272,0
2549,22,7,272,0
2550,22,11,272,0
2551,22,14,272,0
2552,22,15,272,0
2553,22,18,272,0
2554,22,19,272,0
2555,22,21,272,0
2556,23,25,272,0
2557,23,29,272,0
2558,23,1,272,0
2559,23,3,272,0
2560,23,4,272,0
2561,23,7,272,0
2562,23,11,272,0
2563,23,14,272,0
2564,23,15,272,0
2565,23,18,272,0
2566,23,19,272,0
2567,23,21,272,0
2568,25,29,272,0
2569,25,1,272,0
2570,25,3,272,0
2571,25,4,272,0
2572,25,7,272,0
2573,25,11,272,0
2574,25,14,272,0
2575,25,15,272,0
2576,25,18,272,0
2577,25,19,272,0
2578,25,21,272,0
2579,29,25,272,0
2580,29,1,272,0
2581,29,3,272,0
2582,29,4,272,0
2583,29,7,272,0
2584,29,11,272,0
2585,29,14,272,0
2586,29,15,272,0
2587,29,18,272,0
2588,29,19,272,0
2589,29,21,272,0
2590,0,25,272,0
2591,0,29,272,0
2592,0,1,272,0
2593,0,3,272,0
2594,0,4,272,0
2595,0,7,272,0
2596,0,11,272,0
2597,0,14,272,0
2598,0,15,272,0
2599,0,18,272,0
2600,0,19,272,0
2601,0,21,272,0
2602,1,25,272,0
2603,1,29,272,0
2604,1,3,272,0
2605,1,4,272,0
2606,1,7,272,0
2607,1,11,272,0
2608,1,14,272,0
2609,1,15,272,0
2610,1,18,272,0
2611,1,19,272,0
2612,1,21,272,0
2613,3,25,272,0
2614,3,29,272,0
2615,3,1,272,0
2616,3,4,272,0
2617,3,7,272,0
2618,3,11,272,0
2619,3,14,272,0
2620,3,15,272,0
2621,3,18,272,0
2622,3,19,272,0
2623,3,21,272,0
2624,4,25,272,0
2625,4,29,272,0
2626,4,1,272,0
2627,4,3,272,0
2628,4,7,272,0
2629,4,11,272,0
2630,4,14,272,0
2631,4,15,272,0
2632,4,18,272,0
2633,4,19,272,0
2634,4,21,272,0
2635,5,25,272,0
2636,5,29,272,0
2637,5,1,272,0
2638,5,3,272,0
2639,5,4,272,0
2640,5,7,272,0
2641,5,11,272,0
2642,5,14,272,0
2643,5,15,272,0
2644,5,18,272,0
2645,5,19,272,0
2646,5,21,272,0
2647,6,25,272,0
2648,6,29,272,0
2649,6,1,272,0
2650,6,3,272,0
2651,6,4,272,0
2652,6,7,272,0
2653,6,11,272,0
2654,6,14,272,0
2655,6,15,272,0
2656,6,18,272,0
2657,6,19,272,0
2658,6,21,272,0
2659,7,25,272,0
2660,7,29,272,0
2661,7,1,272,0
2662,7,3,272,0
2663,7,4,272,0
2664,7,11,272,0
2665,7,14,272,0
2666,7,15,272,0
2667,7,18,272,0
2668,7,19,272,0
2669,7,21,272,0
2670,8,25,272,0
2671,8,29,272,0
2672,8,1,272,0
2673,8,3,272,0
2674,8,4,272,0
2675,8,7,272,0
2676,8,11,272,0
2677,8,14,272,0
2678,8,15,272,0
2679,8,18,272,0
2680,8,19,272,0
2681,8,21,272,0
2682,9,25,272,0
2683,9,29,272,0
2684,9,1,272,0
2685,9,3,272,0
2686,9,4,272,0
2687,9,7,272,0
2688,9,11,272,0
2689,9,14,272,0
2690,9,15,272,0
2691,9,18,272,0
2692,9,19,272,0
2693,9,21,272,0
2694,10,25,272,0
2695,10,29,272,0
2696,10,1,272,0
2697,10,3,272,0
2698,10,4,272,0
2699,10,7,272,0
2700,10,11,272,0
2701,10,14,272,0
2702,10,15,272,0
2703,10,18,272,0
2704,10,19,272,0
2705,10,21,272,0
2706,11,25,272,0
2707,11,29,272,0
2708,11,1,272,0
2709,11,3,272,0
2710,11,4,272,0
2711,11,7,272,0
2712,11,14,272,0
2713,11,15,272,0
2714,11,18,272,0
2715,11,19,272,0
2716,11,21,272,0
2717,12,25,272,0
2718,12,29,272,0
2719,12,1,272,0
2720,12,3,272,0
2721,12,4,272,0
2722,12,7,272,0
2723,12,11,272,0
2724,12,14,272,0
2725,12,15,272,0
2726,12,18,272,0
2727,12,19,272,0
2728,12,21,272,0
2729,13,25,272,0
2730,13,29,272,0
2731,13,1,272,0
2732,13,3,272,0
2733,13,4,272,0
2734,13,7,272,0
2735,13,11,272,0
2736,13,14,272,0
2737,13,15,272,0
2738,13,18,272,0
2739,13,19,272,0
2740,13,21,272,0
2741,14,25,272,0
2742,14,29,272,0
2743,14,1,272,0
2744,14,3,272,0
2745,14,4,272,0
2746,14,7,272,0
2747,14,11,272,0
2748,14,15,272,0
2749,14,18,272,0
2750,14,19,272,0
2751,14,21,272,0
2752,15,25,272,0
2753,15,29,272,0
2754,15,1,272,0
2755,15,3,272,0
2756,15,4,272,0
2757,15,7,272,0
2758,15,11,272,0
2759,15,14,272,0
2760,15,18,272,0
2761,15,19,272,0
2762,15,21,272,0
2763,16,25,272,0
2764,16,29,272,0
2765,16,1,272,0
2766,16,3,272,0
2767,16,4,272,0
2768,16,7,272,0
2769,16,11,272,0
2770,16,14,272,0
2771,16,15,272,0
2772,16,18,272,0
2773,16,19,272,0
2774,16,21,272,0
2775,18,25,272,0
2776,18,29,272,0
